member_id,chamber,congress,number,date,year,category,requires,vote_id,question,bill,amendment,vote,bill_title,amendment_title,text
S223,s,111.0,30.0,2009-01-29T20:37:00-05:00,2009,amendment,1/2,s30-111.2009,On the Amendment S.Amdt. 93 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),"{""title"": ""Children's Health Insurance Program Reauthorization Act of 2009"", ""type"": ""hr"", ""number"": 2, ""congress"": 111}","{""type"": ""s"", ""number"": 93, ""purpose"": ""To provide assistance for States with percentages of children with no health insurance coverage above the national average.""}",0.0,Children's Health Insurance Program Reauthorization Act of 2009,,On the Amendment S.Amdt.  to H.R.  (Children's Health Insurance Program Reauthorization Act of ) Children's Health Insurance Program Reauthorization Act of  
S223,s,111.0,300.0,2009-09-30T16:36:00-04:00,2009,procedural,3/5,s300-111.2009,On the Motion (Motion to Waive Rule XXVIII Re: H.R. 2918 Conference Report),"{""title"": ""A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2918, ""congress"": 111}",null,1.0,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion (Motion to Waive Rule XXVIII Re: H.R.  Conference Report) A bill making appropriations for the Legislative Branch for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,301.0,2009-09-30T17:04:00-04:00,2009,procedural,3/5,s301-111.2009,On the Motion (Motion to Waive Budget Act Points of Order Re: H.R. 2918 Conference Report),"{""title"": ""A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2918, ""congress"": 111}",null,1.0,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion (Motion to Waive Budget Act Points of Order Re: H.R.  Conference Report) A bill making appropriations for the Legislative Branch for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,302.0,2009-09-30T17:21:00-04:00,2009,passage,1/2,s302-111.2009,On the Conference Report H.R. 2918,"{""title"": ""A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2918, ""congress"": 111}",null,1.0,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Conference Report H.R.  A bill making appropriations for the Legislative Branch for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,303.0,2009-09-30T18:34:00-04:00,2009,procedural,3/5,s303-111.2009,On the Motion (Motion to Waive CBA McCain Amdt. No. 2558),"{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2558, ""purpose"": ""To strike amounts available for procurement of C-17 aircraft in excess of the amount requested by the President in the budget for fiscal year 2010 and to make such amounts available instead for operation and maintenance in accordance with amounts requested by the President in that budget and for Operation and Maintenance, Army, for overseas contingent operations.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Motion (Motion to Waive CBA McCain Amdt. No. ) Department of Defense Appropriations Act,  "
S223,s,111.0,304.0,2009-10-01T14:07:00-04:00,2009,amendment,1/2,s304-111.2009,"On the Amendment S.Amdt. 2593 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2593, ""purpose"": ""Relating to hearings on strategy and resources with respect to Afghanistan and Pakistan.""}",1.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,305.0,2009-10-01T14:49:00-04:00,2009,amendment,1/2,s305-111.2009,"On the Amendment S.Amdt. 2575 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2575, ""purpose"": ""To provide for testimony before Congress on the additional forces and resources required to meet United States objectives with respect to Afghanistan and Pakistan.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,306.0,2009-10-06T12:14:00-04:00,2009,nomination,1/2,s306-111.2009,"On the Nomination PN261: Thomas E. Perez, of Maryland, to be an Assistant Attorney General",null,null,1.0,,,"On the Nomination PN: Thomas E. Perez, of Maryland, to be an Assistant Attorney General  "
S223,s,111.0,307.0,2009-10-06T16:08:00-04:00,2009,amendment,1/2,s307-111.2009,"On the Amendment S.Amdt. 2567 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2567, ""purpose"": ""To prohibit the use of funds for the Center on Climate Change and National Security of the Central Intelligence Agency.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,308.0,2009-10-06T16:37:00-04:00,2009,amendment,1/2,s308-111.2009,"On the Amendment S.Amdt. 2588 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2588, ""purpose"": ""To prohibit the use of funds for any Federal contract with Halliburton Company, KBR, Inc., any of their subsidiaries or affiliates, or any other contracting party if such contractor or a subcontractor at any tier under such contract requires that employees or independent contractors sign mandatory arbitration clauses regarding certain claims.""}",1.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,309.0,2009-10-06T16:54:00-04:00,2009,amendment,1/2,s309-111.2009,"On the Amendment S.Amdt. 2596 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2596, ""purpose"": ""To limit the early retirement of tactical aircraft.""}",1.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,31.0,2009-01-29T20:57:00-05:00,2009,passage,1/2,s31-111.2009,On Passage of the Bill H.R. 2,"{""title"": ""A bill to amend title XXI of the Social Security Act to extend and improve the Children's Health Insurance Program, and for other purposes."", ""type"": ""hr"", ""number"": 2, ""congress"": 111}",null,1.0,"A bill to amend title XXI of the Social Security Act to extend and improve the Children's Health Insurance Program, and for other purposes.",,"On Passage of the Bill H.R.  A bill to amend title XXI of the Social Security Act to extend and improve the Children's Health Insurance Program, and for other purposes. "
S223,s,111.0,310.0,2009-10-06T17:12:00-04:00,2009,amendment,1/2,s310-111.2009,"On the Amendment S.Amdt. 2565 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2565, ""purpose"": ""To ensure transparency and accountability by providing that each member of Congress and the Secretary of Defense has the ability to review $1,500,000,000 in taxpayer funds allocated to the National Guard and Reserve components of the Armed Forces.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,311.0,2009-10-06T17:30:00-04:00,2009,amendment,1/2,s311-111.2009,"On the Amendment S.Amdt. 2566 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2566, ""purpose"": ""To restore $166,000,000 for the Armed Forces to prepare for and conduct combat operations, by eliminating low-priority congressionally directed spending items for all operations and maintenance accounts.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,312.0,2009-10-06T18:01:00-04:00,2009,amendment,1/2,s312-111.2009,"On the Amendment S.Amdt. 2580 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2580, ""purpose"": ""To strike amounts available for procurement of C-17 aircraft in excess of the amount requested by the President in the budget for fiscal year 2010.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,313.0,2009-10-06T18:20:00-04:00,2009,amendment,1/2,s313-111.2009,"On the Amendment S.Amdt. 2623 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2623, ""purpose"": ""To provide full and open competition for congressionally directed spending items.""}",1.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,314.0,2009-10-06T18:40:00-04:00,2009,amendment,1/2,s314-111.2009,"On the Amendment S.Amdt. 2583 to H.R. 3326 (Department of Defense Appropriations Act, 2010)","{""title"": ""Department of Defense Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}","{""type"": ""s"", ""number"": 2583, ""purpose"": ""To strike funding for the MARIAH Hypersonic Wind Tunnel Development Program.""}",0.0,"Department of Defense Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of Defense Appropriations Act, ) Department of Defense Appropriations Act,  "
S223,s,111.0,315.0,2009-10-06T19:03:00-04:00,2009,passage,1/2,s315-111.2009,On Passage of the Bill H.R. 3326,"{""title"": ""A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 3326, ""congress"": 111}",null,1.0,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2010, and for other purposes.",,"On Passage of the Bill H.R.  A bill making appropriations for the Department of Defense for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,316.0,2009-10-07T17:56:00-04:00,2009,procedural,1/2,s316-111.2009,"On the Motion to Table S.Amdt. 2630 to H.R. 2847 (Commerce, Justice, Science, and Related Agencies Appropriations Act, 2010)","{""title"": ""Commerce, Justice, Science, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2847, ""congress"": 111}","{""type"": ""s"", ""number"": 2630, ""purpose"": ""To prohibit funds from being used in contravention of section 642(a) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996.""}",1.0,"Commerce, Justice, Science, and Related Agencies Appropriations Act, 2010",,"On the Motion to Table S.Amdt.  to H.R.  (Commerce, Justice, Science, and Related Agencies Appropriations Act, ) Commerce, Justice, Science, and Related Agencies Appropriations Act,  "
